iss_date,DATA_DECESSO,DECESSI
12/05/2021,20/09/2020,19
12/05/2021,21/09/2020,16
12/05/2021,22/09/2020,13
12/05/2021,23/09/2020,26
12/05/2021,24/09/2020,21
12/05/2021,25/09/2020,29
12/05/2021,26/09/2020,19
12/05/2021,27/09/2020,25
12/05/2021,28/09/2020,21
12/05/2021,29/09/2020,25
12/05/2021,30/09/2020,19
12/05/2021,01/10/2020,27
12/05/2021,02/10/2020,30
12/05/2021,03/10/2020,18
12/05/2021,04/10/2020,20
12/05/2021,05/10/2020,38
12/05/2021,06/10/2020,25
12/05/2021,07/10/2020,32
12/05/2021,08/10/2020,39
12/05/2021,09/10/2020,44
12/05/2021,10/10/2020,51
12/05/2021,11/10/2020,56
12/05/2021,12/10/2020,74
12/05/2021,13/10/2020,71
12/05/2021,14/10/2020,71
12/05/2021,15/10/2020,68
12/05/2021,16/10/2020,105
12/05/2021,17/10/2020,89
12/05/2021,18/10/2020,106
12/05/2021,19/10/2020,105
12/05/2021,20/10/2020,146
12/05/2021,21/10/2020,148
12/05/2021,22/10/2020,161
12/05/2021,23/10/2020,181
12/05/2021,24/10/2020,209
12/05/2021,25/10/2020,197
12/05/2021,26/10/2020,248
12/05/2021,27/10/2020,235
12/05/2021,28/10/2020,306
12/05/2021,29/10/2020,298
12/05/2021,30/10/2020,351
12/05/2021,31/10/2020,372
12/05/2021,01/11/2020,356
12/05/2021,02/11/2020,443
12/05/2021,03/11/2020,435
12/05/2021,04/11/2020,471
12/05/2021,05/11/2020,549
12/05/2021,06/11/2020,516
12/05/2021,07/11/2020,497
12/05/2021,08/11/2020,570
12/05/2021,09/11/2020,606
12/05/2021,10/11/2020,661
12/05/2021,11/11/2020,677
12/05/2021,12/11/2020,730
12/05/2021,13/11/2020,664
12/05/2021,14/11/2020,691
12/05/2021,15/11/2020,723
12/05/2021,16/11/2020,762
12/05/2021,17/11/2020,785
12/05/2021,18/11/2020,792
12/05/2021,19/11/2020,805
12/05/2021,20/11/2020,788
12/05/2021,21/11/2020,675
12/05/2021,22/11/2020,721
12/05/2021,23/11/2020,761
12/05/2021,24/11/2020,765
12/05/2021,25/11/2020,821
12/05/2021,26/11/2020,736
12/05/2021,27/11/2020,771
12/05/2021,28/11/2020,729
12/05/2021,29/11/2020,672
12/05/2021,30/11/2020,682
12/05/2021,01/12/2020,651
12/05/2021,02/12/2020,718
12/05/2021,03/12/2020,648
12/05/2021,04/12/2020,689
12/05/2021,05/12/2020,627
12/05/2021,06/12/2020,648
12/05/2021,07/12/2020,638
12/05/2021,08/12/2020,600
12/05/2021,09/12/2020,691
12/05/2021,10/12/2020,627
12/05/2021,11/12/2020,617
12/05/2021,12/12/2020,586
12/05/2021,13/12/2020,571
12/05/2021,14/12/2020,576
12/05/2021,15/12/2020,581
12/05/2021,16/12/2020,636
12/05/2021,17/12/2020,582
12/05/2021,18/12/2020,558
12/05/2021,19/12/2020,502
12/05/2021,20/12/2020,490
12/05/2021,21/12/2020,502
12/05/2021,22/12/2020,492
12/05/2021,23/12/2020,495
12/05/2021,24/12/2020,493
12/05/2021,25/12/2020,419
12/05/2021,26/12/2020,429
12/05/2021,27/12/2020,418
12/05/2021,28/12/2020,494
12/05/2021,29/12/2020,448
12/05/2021,30/12/2020,476
12/05/2021,31/12/2020,425
12/05/2021,01/01/2021,449
12/05/2021,02/01/2021,425
12/05/2021,03/01/2021,427
12/05/2021,04/01/2021,507
12/05/2021,05/01/2021,499
12/05/2021,06/01/2021,465
12/05/2021,07/01/2021,458
12/05/2021,08/01/2021,444
12/05/2021,09/01/2021,433
12/05/2021,10/01/2021,437
12/05/2021,11/01/2021,473
12/05/2021,12/01/2021,461
12/05/2021,13/01/2021,450
12/05/2021,14/01/2021,419
12/05/2021,15/01/2021,501
12/05/2021,16/01/2021,443
12/05/2021,17/01/2021,438
12/05/2021,18/01/2021,483
12/05/2021,19/01/2021,471
12/05/2021,20/01/2021,437
12/05/2021,21/01/2021,419
12/05/2021,22/01/2021,423
12/05/2021,23/01/2021,404
12/05/2021,24/01/2021,414
12/05/2021,25/01/2021,391
12/05/2021,26/01/2021,436
12/05/2021,27/01/2021,426
12/05/2021,28/01/2021,386
12/05/2021,29/01/2021,355
12/05/2021,30/01/2021,376
12/05/2021,31/01/2021,359
12/05/2021,01/02/2021,349
12/05/2021,02/02/2021,399
12/05/2021,03/02/2021,362
12/05/2021,04/02/2021,332
12/05/2021,05/02/2021,408
12/05/2021,06/02/2021,341
12/05/2021,07/02/2021,295
12/05/2021,08/02/2021,327
12/05/2021,09/02/2021,326
12/05/2021,10/02/2021,287
12/05/2021,11/02/2021,294
12/05/2021,12/02/2021,278
12/05/2021,13/02/2021,250
12/05/2021,14/02/2021,257
12/05/2021,15/02/2021,277
12/05/2021,16/02/2021,278
12/05/2021,17/02/2021,328
12/05/2021,18/02/2021,296
12/05/2021,19/02/2021,288
12/05/2021,20/02/2021,245
12/05/2021,21/02/2021,263
12/05/2021,22/02/2021,285
12/05/2021,23/02/2021,292
12/05/2021,24/02/2021,231
12/05/2021,25/02/2021,249
12/05/2021,26/02/2021,279
12/05/2021,27/02/2021,270
12/05/2021,28/02/2021,236
12/05/2021,01/03/2021,303
12/05/2021,02/03/2021,281
12/05/2021,03/03/2021,314
12/05/2021,04/03/2021,308
12/05/2021,05/03/2021,305
12/05/2021,06/03/2021,279
12/05/2021,07/03/2021,299
12/05/2021,08/03/2021,306
12/05/2021,09/03/2021,311
12/05/2021,10/03/2021,341
12/05/2021,11/03/2021,366
12/05/2021,12/03/2021,386
12/05/2021,13/03/2021,349
12/05/2021,14/03/2021,290
12/05/2021,15/03/2021,358
12/05/2021,16/03/2021,408
12/05/2021,17/03/2021,376
12/05/2021,18/03/2021,397
12/05/2021,19/03/2021,381
12/05/2021,20/03/2021,360
12/05/2021,21/03/2021,394
12/05/2021,22/03/2021,376
12/05/2021,23/03/2021,437
12/05/2021,24/03/2021,425
12/05/2021,25/03/2021,405
12/05/2021,26/03/2021,409
12/05/2021,27/03/2021,352
12/05/2021,28/03/2021,368
12/05/2021,29/03/2021,421
12/05/2021,30/03/2021,396
12/05/2021,31/03/2021,425
12/05/2021,01/04/2021,414
12/05/2021,02/04/2021,420
12/05/2021,03/04/2021,411
12/05/2021,04/04/2021,359
12/05/2021,05/04/2021,380
12/05/2021,06/04/2021,450
12/05/2021,07/04/2021,372
12/05/2021,08/04/2021,395
12/05/2021,09/04/2021,385
12/05/2021,10/04/2021,351
12/05/2021,11/04/2021,356
12/05/2021,12/04/2021,381
12/05/2021,13/04/2021,353
12/05/2021,14/04/2021,311
12/05/2021,15/04/2021,299
12/05/2021,16/04/2021,295
12/05/2021,17/04/2021,312
12/05/2021,18/04/2021,271
12/05/2021,19/04/2021,284
12/05/2021,20/04/2021,286
12/05/2021,21/04/2021,305
12/05/2021,22/04/2021,251
12/05/2021,23/04/2021,284
12/05/2021,24/04/2021,273
12/05/2021,25/04/2021,243
12/05/2021,26/04/2021,258
12/05/2021,27/04/2021,208
12/05/2021,28/04/2021,226
12/05/2021,29/04/2021,211
12/05/2021,30/04/2021,206
12/05/2021,01/05/2021,172
12/05/2021,02/05/2021,181
12/05/2021,03/05/2021,179
12/05/2021,04/05/2021,232
12/05/2021,05/05/2021,158
12/05/2021,06/05/2021,156
12/05/2021,07/05/2021,146
12/05/2021,08/05/2021,122
12/05/2021,09/05/2021,129
12/05/2021,10/05/2021,150
12/05/2021,11/05/2021,94
12/05/2021,12/05/2021,8
12/05/2021,,3982453
