iss_date,DATA_DECESSO,DECESSI
30/01/2022,21/05/2021,90
30/01/2022,22/05/2021,109
30/01/2022,23/05/2021,91
30/01/2022,24/05/2021,89
30/01/2022,25/05/2021,90
30/01/2022,26/05/2021,83
30/01/2022,27/05/2021,89
30/01/2022,28/05/2021,78
30/01/2022,29/05/2021,72
30/01/2022,30/05/2021,49
30/01/2022,31/05/2021,62
30/01/2022,01/06/2021,60
30/01/2022,02/06/2021,42
30/01/2022,03/06/2021,72
30/01/2022,04/06/2021,49
30/01/2022,05/06/2021,58
30/01/2022,06/06/2021,51
30/01/2022,07/06/2021,65
30/01/2022,08/06/2021,41
30/01/2022,09/06/2021,42
30/01/2022,10/06/2021,35
30/01/2022,11/06/2021,33
30/01/2022,12/06/2021,36
30/01/2022,13/06/2021,26
30/01/2022,14/06/2021,35
30/01/2022,15/06/2021,31
30/01/2022,16/06/2021,37
30/01/2022,17/06/2021,31
30/01/2022,18/06/2021,24
30/01/2022,19/06/2021,17
30/01/2022,20/06/2021,24
30/01/2022,21/06/2021,18
30/01/2022,22/06/2021,25
30/01/2022,23/06/2021,24
30/01/2022,24/06/2021,21
30/01/2022,25/06/2021,12
30/01/2022,26/06/2021,21
30/01/2022,27/06/2021,12
30/01/2022,28/06/2021,19
30/01/2022,29/06/2021,15
30/01/2022,30/06/2021,14
30/01/2022,01/07/2021,14
30/01/2022,02/07/2021,11
30/01/2022,03/07/2021,15
30/01/2022,04/07/2021,11
30/01/2022,05/07/2021,12
30/01/2022,06/07/2021,9
30/01/2022,07/07/2021,9
30/01/2022,08/07/2021,13
30/01/2022,09/07/2021,11
30/01/2022,10/07/2021,11
30/01/2022,11/07/2021,8
30/01/2022,12/07/2021,11
30/01/2022,13/07/2021,8
30/01/2022,14/07/2021,14
30/01/2022,15/07/2021,9
30/01/2022,16/07/2021,7
30/01/2022,17/07/2021,7
30/01/2022,18/07/2021,7
30/01/2022,19/07/2021,13
30/01/2022,20/07/2021,10
30/01/2022,21/07/2021,12
30/01/2022,22/07/2021,13
30/01/2022,23/07/2021,7
30/01/2022,24/07/2021,8
30/01/2022,25/07/2021,8
30/01/2022,26/07/2021,13
30/01/2022,27/07/2021,16
30/01/2022,28/07/2021,6
30/01/2022,29/07/2021,15
30/01/2022,30/07/2021,8
30/01/2022,31/07/2021,16
30/01/2022,01/08/2021,15
30/01/2022,02/08/2021,21
30/01/2022,03/08/2021,20
30/01/2022,04/08/2021,24
30/01/2022,05/08/2021,20
30/01/2022,06/08/2021,17
30/01/2022,07/08/2021,23
30/01/2022,08/08/2021,17
30/01/2022,09/08/2021,24
30/01/2022,10/08/2021,23
30/01/2022,11/08/2021,38
30/01/2022,12/08/2021,32
30/01/2022,13/08/2021,39
30/01/2022,14/08/2021,40
30/01/2022,15/08/2021,33
30/01/2022,16/08/2021,39
30/01/2022,17/08/2021,62
30/01/2022,18/08/2021,40
30/01/2022,19/08/2021,46
30/01/2022,20/08/2021,43
30/01/2022,21/08/2021,27
30/01/2022,22/08/2021,49
30/01/2022,23/08/2021,43
30/01/2022,24/08/2021,48
30/01/2022,25/08/2021,55
30/01/2022,26/08/2021,39
30/01/2022,27/08/2021,59
30/01/2022,28/08/2021,50
30/01/2022,29/08/2021,65
30/01/2022,30/08/2021,49
30/01/2022,31/08/2021,62
30/01/2022,01/09/2021,53
30/01/2022,02/09/2021,49
30/01/2022,03/09/2021,67
30/01/2022,04/09/2021,50
30/01/2022,05/09/2021,65
30/01/2022,06/09/2021,57
30/01/2022,07/09/2021,52
30/01/2022,08/09/2021,58
30/01/2022,09/09/2021,58
30/01/2022,10/09/2021,44
30/01/2022,11/09/2021,60
30/01/2022,12/09/2021,57
30/01/2022,13/09/2021,51
30/01/2022,14/09/2021,65
30/01/2022,15/09/2021,63
30/01/2022,16/09/2021,52
30/01/2022,17/09/2021,46
30/01/2022,18/09/2021,56
30/01/2022,19/09/2021,39
30/01/2022,20/09/2021,54
30/01/2022,21/09/2021,52
30/01/2022,22/09/2021,49
30/01/2022,23/09/2021,57
30/01/2022,24/09/2021,39
30/01/2022,25/09/2021,41
30/01/2022,26/09/2021,38
30/01/2022,27/09/2021,45
30/01/2022,28/09/2021,42
30/01/2022,29/09/2021,45
30/01/2022,30/09/2021,45
30/01/2022,01/10/2021,32
30/01/2022,02/10/2021,39
30/01/2022,03/10/2021,33
30/01/2022,04/10/2021,29
30/01/2022,05/10/2021,35
30/01/2022,06/10/2021,33
30/01/2022,07/10/2021,28
30/01/2022,08/10/2021,38
30/01/2022,09/10/2021,31
30/01/2022,10/10/2021,34
30/01/2022,11/10/2021,34
30/01/2022,12/10/2021,32
30/01/2022,13/10/2021,32
30/01/2022,14/10/2021,28
30/01/2022,15/10/2021,16
30/01/2022,16/10/2021,34
30/01/2022,17/10/2021,37
30/01/2022,18/10/2021,36
30/01/2022,19/10/2021,25
30/01/2022,20/10/2021,29
30/01/2022,21/10/2021,36
30/01/2022,22/10/2021,41
30/01/2022,23/10/2021,19
30/01/2022,24/10/2021,39
30/01/2022,25/10/2021,36
30/01/2022,26/10/2021,43
30/01/2022,27/10/2021,36
30/01/2022,28/10/2021,31
30/01/2022,29/10/2021,46
30/01/2022,30/10/2021,32
30/01/2022,31/10/2021,41
30/01/2022,01/11/2021,32
30/01/2022,02/11/2021,51
30/01/2022,03/11/2021,53
30/01/2022,04/11/2021,35
30/01/2022,05/11/2021,30
30/01/2022,06/11/2021,41
30/01/2022,07/11/2021,47
30/01/2022,08/11/2021,43
30/01/2022,09/11/2021,55
30/01/2022,10/11/2021,55
30/01/2022,11/11/2021,61
30/01/2022,12/11/2021,51
30/01/2022,13/11/2021,50
30/01/2022,14/11/2021,50
30/01/2022,15/11/2021,51
30/01/2022,16/11/2021,72
30/01/2022,17/11/2021,65
30/01/2022,18/11/2021,49
30/01/2022,19/11/2021,52
30/01/2022,20/11/2021,71
30/01/2022,21/11/2021,64
30/01/2022,22/11/2021,66
30/01/2022,23/11/2021,79
30/01/2022,24/11/2021,58
30/01/2022,25/11/2021,63
30/01/2022,26/11/2021,89
30/01/2022,27/11/2021,76
30/01/2022,28/11/2021,68
30/01/2022,29/11/2021,84
30/01/2022,30/11/2021,70
30/01/2022,01/12/2021,77
30/01/2022,02/12/2021,60
30/01/2022,03/12/2021,86
30/01/2022,04/12/2021,79
30/01/2022,05/12/2021,85
30/01/2022,06/12/2021,93
30/01/2022,07/12/2021,88
30/01/2022,08/12/2021,99
30/01/2022,09/12/2021,95
30/01/2022,10/12/2021,110
30/01/2022,11/12/2021,99
30/01/2022,12/12/2021,115
30/01/2022,13/12/2021,94
30/01/2022,14/12/2021,109
30/01/2022,15/12/2021,113
30/01/2022,16/12/2021,117
30/01/2022,17/12/2021,121
30/01/2022,18/12/2021,122
30/01/2022,19/12/2021,103
30/01/2022,20/12/2021,132
30/01/2022,21/12/2021,142
30/01/2022,22/12/2021,139
30/01/2022,23/12/2021,127
30/01/2022,24/12/2021,134
30/01/2022,25/12/2021,140
30/01/2022,26/12/2021,139
30/01/2022,27/12/2021,164
30/01/2022,28/12/2021,137
30/01/2022,29/12/2021,135
30/01/2022,30/12/2021,138
30/01/2022,31/12/2021,149
30/01/2022,01/01/2022,171
30/01/2022,02/01/2022,157
30/01/2022,03/01/2022,191
30/01/2022,04/01/2022,210
30/01/2022,05/01/2022,190
30/01/2022,06/01/2022,193
30/01/2022,07/01/2022,189
30/01/2022,08/01/2022,223
30/01/2022,09/01/2022,216
30/01/2022,10/01/2022,232
30/01/2022,11/01/2022,278
30/01/2022,12/01/2022,246
30/01/2022,13/01/2022,270
30/01/2022,14/01/2022,285
30/01/2022,15/01/2022,247
30/01/2022,16/01/2022,264
30/01/2022,17/01/2022,337
30/01/2022,18/01/2022,312
30/01/2022,19/01/2022,272
30/01/2022,20/01/2022,315
30/01/2022,21/01/2022,295
30/01/2022,22/01/2022,276
30/01/2022,23/01/2022,261
30/01/2022,24/01/2022,331
30/01/2022,25/01/2022,278
30/01/2022,26/01/2022,260
30/01/2022,27/01/2022,216
30/01/2022,28/01/2022,131
30/01/2022,29/01/2022,32
30/01/2022,30/01/2022,<5
30/01/2022,,10109459
