iss_date,DATARICOVERO1,RICOVERI
05/02/2021,19/01/2021,992
05/02/2021,20/01/2021,965
05/02/2021,21/01/2021,1009
05/02/2021,22/01/2021,939
05/02/2021,23/01/2021,865
05/02/2021,24/01/2021,749
05/02/2021,25/01/2021,972
05/02/2021,26/01/2021,858
05/02/2021,27/01/2021,766
05/02/2021,28/01/2021,791
05/02/2021,29/01/2021,790
05/02/2021,30/01/2021,663
05/02/2021,31/01/2021,612
05/02/2021,01/02/2021,728
05/02/2021,02/02/2021,662
05/02/2021,03/02/2021,426
05/02/2021,04/02/2021,94
05/02/2021,05/02/2021,<5
05/02/2021,,2317746
